"","Phage","Bacteria","Status"
"6750","P2T9_L-F-_3","T18_5",0
"6751","P2T9_L-C-_1","T18_5",0
"6752","P2T9_L-C-_2","T18_5",0
"6753","P2T9_L-C-_3","T18_5",0
"6754","P2T12_WT_1","T18_5",0
"6755","P2T12_WT_2","T18_5",0
"6756","P2T12_WT_3","T18_5",0
"6757","P2T12_C-F-_1","T18_5",0
"6758","P2T12_C-F-_2","T18_5",0
"6759","P2T12_L-F-_1","T18_5",0
"6760","P2T12_L-F-_2","T18_5",0
"6761","P2T12_L-F-_3","T18_5",0
"6762","P2T12_L-C-_1","T18_5",0
"6763","P2T12_L-C-_2","T18_5",0
"6764","P2T12_L-C-_3","T18_5",0
"6765","P2T15_WT_1","T18_5",0
"6766","P2T15_WT_2","T18_5",0
"6767","P2T15_WT_3","T18_5",0
"6768","P2T15_C-F-_1","T18_5",0
"6769","P2T15_C-F-_2","T18_5",0
"6770","P2T15_C-F-_3","T18_5",0
"6771","P2T15_L-F-_1","T18_5",0
"6772","P2T15_L-F-_2","T18_5",0
"6773","P2T15_L-F-_3","T18_5",0
"6774","P2T15_L-C-_1","T18_5",0
"6775","P2T15_L-C-_2","T18_5",0
"6776","P2T15_L-C-_3","T18_5",0
"6777","P2T18_WT_1","T18_5",0
"6778","P2T18_WT_2","T18_5",0
"6779","P2T18_WT_3","T18_5",0
"6780","P2T18_C-F-_1","T18_5",0
"6781","P2T18_C-F-_2","T18_5",0
"6782","P2T18_C-F-_3","T18_5",0
"6783","P2T18_L-C-_1","T18_5",0
"6784","P2T18_L-C-_2","T18_5",0
"6785","P2T18_L-C-_3","T18_5",0
"6786","P2T21_WT_1","T18_5",0
"6787","P2T21_WT_2","T18_5",0
"6788","P2T21_WT_3","T18_5",0
"6789","P2T21_C-F-_1","T18_5",0
"6790","P2T21_C-F-_2","T18_5",0
"6791","P2T21_C-F-_3","T18_5",0
"6792","P2T21_L-F-_1","T18_5",0
"6793","P2T21_L-F-_2","T18_5",0
"6794","P2T21_L-F-_3","T18_5",0
"6795","P2T21_L-C-_1","T18_5",0
"6796","P2T21_L-C-_2","T18_5",0
"6797","P2T21_L-C-_3","T18_5",0
"6798","P2T24_WT_1","T18_5",0
"6799","P2T24_WT_2","T18_5",0
"6800","P2T24_WT_3","T18_5",0
"6801","P2T24_C-F-_1","T18_5",0
"6802","P2T24_C-F-_2","T18_5",0
"6803","P2T24_C-F-_3","T18_5",0
"6804","P2T24_L-C-_1","T18_5",0
"6805","P2T24_L-C-_2","T18_5",0
"6806","P2T24_L-C-_3","T18_5",0
"6807","P2T3_WT_1","T18_6",0
"6808","P2T3_WT_2","T18_6",0
"6809","P2T3_WT_3","T18_6",0
"6810","P2T3_C-F-_1","T18_6",0
"6811","P2T3_C-F-_2","T18_6",0
"6812","P2T3_C-F-_3","T18_6",0
"6813","P2T3_L-F-_1","T18_6",0
"6814","P2T3_L-F-_2","T18_6",0
"6815","P2T3_L-F-_3","T18_6",0
"6816","P2T6_WT_1","T18_6",0
"6817","P2T6_WT_2","T18_6",0
"6818","P2T6_WT_3","T18_6",0
"6819","P2T6_C-F-_1","T18_6",0
"6820","P2T6_C-F-_2","T18_6",0
"6821","P2T6_C-F-_3","T18_6",0
"6822","P2T6_L-F-_1","T18_6",0
"6823","P2T6_L-F-_2","T18_6",0
"6824","P2T6_L-F-_3","T18_6",0
"6825","P2T9_WT_1","T18_6",0
"6826","P2T9_WT_2","T18_6",0
"6827","P2T9_WT_3","T18_6",0
"6828","P2T9_C-F-_1","T18_6",0
"6829","P2T9_C-F-_2","T18_6",0
"6830","P2T9_C-F-_3","T18_6",0
"6831","P2T9_L-F-_1","T18_6",0
"6832","P2T9_L-F-_2","T18_6",0
"6833","P2T9_L-F-_3","T18_6",0
"6834","P2T9_L-C-_1","T18_6",0
"6835","P2T9_L-C-_2","T18_6",0
"6836","P2T9_L-C-_3","T18_6",0
"6837","P2T12_WT_1","T18_6",0
"6838","P2T12_WT_2","T18_6",0
"6839","P2T12_WT_3","T18_6",0
"6840","P2T12_C-F-_1","T18_6",0
"6841","P2T12_C-F-_2","T18_6",0
"6842","P2T12_L-F-_1","T18_6",0
"6843","P2T12_L-F-_2","T18_6",0
"6844","P2T12_L-F-_3","T18_6",0
"6845","P2T12_L-C-_1","T18_6",0
"6846","P2T12_L-C-_2","T18_6",0
"6847","P2T12_L-C-_3","T18_6",0
"6848","P2T15_WT_1","T18_6",0
"6849","P2T15_WT_2","T18_6",0
"6850","P2T15_WT_3","T18_6",0
"6851","P2T15_C-F-_1","T18_6",0
"6852","P2T15_C-F-_2","T18_6",0
"6853","P2T15_C-F-_3","T18_6",0
"6854","P2T15_L-F-_1","T18_6",0
"6855","P2T15_L-F-_2","T18_6",0
"6856","P2T15_L-F-_3","T18_6",0
"6857","P2T15_L-C-_1","T18_6",0
"6858","P2T15_L-C-_2","T18_6",0
"6859","P2T15_L-C-_3","T18_6",0
"6860","P2T18_WT_1","T18_6",0
"6861","P2T18_WT_2","T18_6",0
"6862","P2T18_WT_3","T18_6",0
"6863","P2T18_C-F-_1","T18_6",0
"6864","P2T18_C-F-_2","T18_6",0
"6865","P2T18_C-F-_3","T18_6",0
"6866","P2T18_L-C-_1","T18_6",0
"6867","P2T18_L-C-_2","T18_6",0
"6868","P2T18_L-C-_3","T18_6",0
"6869","P2T21_WT_1","T18_6",1
"6870","P2T21_WT_2","T18_6",1
"6871","P2T21_WT_3","T18_6",1
"6872","P2T21_C-F-_1","T18_6",1
"6873","P2T21_C-F-_2","T18_6",1
"6874","P2T21_C-F-_3","T18_6",1
"6875","P2T21_L-F-_1","T18_6",1
"6876","P2T21_L-F-_2","T18_6",1
"6877","P2T21_L-F-_3","T18_6",1
"6878","P2T21_L-C-_1","T18_6",0
"6879","P2T21_L-C-_2","T18_6",1
"6880","P2T21_L-C-_3","T18_6",0
"6881","P2T24_WT_1","T18_6",0
"6882","P2T24_WT_2","T18_6",0
"6883","P2T24_WT_3","T18_6",0
"6884","P2T24_C-F-_1","T18_6",0
"6885","P2T24_C-F-_2","T18_6",0
"6886","P2T24_C-F-_3","T18_6",0
"6887","P2T24_L-C-_1","T18_6",0
"6888","P2T24_L-C-_2","T18_6",0
"6889","P2T24_L-C-_3","T18_6",0
"6890","P2T3_WT_1","T18_7",0
"6891","P2T3_WT_2","T18_7",0
"6892","P2T3_WT_3","T18_7",0
"6893","P2T3_C-F-_1","T18_7",0
"6894","P2T3_C-F-_2","T18_7",0
"6895","P2T3_C-F-_3","T18_7",0
"6896","P2T3_L-F-_1","T18_7",0
"6897","P2T3_L-F-_2","T18_7",0
"6898","P2T3_L-F-_3","T18_7",0
"6899","P2T6_WT_1","T18_7",0
"6900","P2T6_WT_2","T18_7",0
"6901","P2T6_WT_3","T18_7",0
"6902","P2T6_C-F-_1","T18_7",0
"6903","P2T6_C-F-_2","T18_7",0
"6904","P2T6_C-F-_3","T18_7",0
"6905","P2T6_L-F-_1","T18_7",0
"6906","P2T6_L-F-_2","T18_7",0
"6907","P2T6_L-F-_3","T18_7",0
"6908","P2T9_WT_1","T18_7",0
"6909","P2T9_WT_2","T18_7",0
"6910","P2T9_WT_3","T18_7",0
"6911","P2T9_C-F-_1","T18_7",0
"6912","P2T9_C-F-_2","T18_7",0
"6913","P2T9_C-F-_3","T18_7",0
"6914","P2T9_L-F-_1","T18_7",0
"6915","P2T9_L-F-_2","T18_7",0
"6916","P2T9_L-F-_3","T18_7",0
"6917","P2T9_L-C-_1","T18_7",0
"6918","P2T9_L-C-_2","T18_7",0
"6919","P2T9_L-C-_3","T18_7",0
"6920","P2T12_WT_1","T18_7",0
"6921","P2T12_WT_2","T18_7",0
"6922","P2T12_WT_3","T18_7",0
"6923","P2T12_C-F-_1","T18_7",0
"6924","P2T12_C-F-_2","T18_7",0
"6925","P2T12_L-F-_1","T18_7",0
"6926","P2T12_L-F-_2","T18_7",0
"6927","P2T12_L-F-_3","T18_7",0
"6928","P2T12_L-C-_1","T18_7",0
"6929","P2T12_L-C-_2","T18_7",0
"6930","P2T12_L-C-_3","T18_7",0
"6931","P2T15_WT_1","T18_7",0
"6932","P2T15_WT_2","T18_7",0
"6933","P2T15_WT_3","T18_7",0
"6934","P2T15_C-F-_1","T18_7",0
"6935","P2T15_C-F-_2","T18_7",0
"6936","P2T15_C-F-_3","T18_7",0
"6937","P2T15_L-F-_1","T18_7",0
"6938","P2T15_L-F-_2","T18_7",0
"6939","P2T15_L-F-_3","T18_7",0
"6940","P2T15_L-C-_1","T18_7",0
"6941","P2T15_L-C-_2","T18_7",0
"6942","P2T15_L-C-_3","T18_7",0
"6943","P2T18_WT_1","T18_7",0
"6944","P2T18_WT_2","T18_7",0
"6945","P2T18_WT_3","T18_7",0
"6946","P2T18_C-F-_1","T18_7",0
"6947","P2T18_C-F-_2","T18_7",0
"6948","P2T18_C-F-_3","T18_7",0
"6949","P2T18_L-C-_1","T18_7",0
"6950","P2T18_L-C-_2","T18_7",0
"6951","P2T18_L-C-_3","T18_7",0
"6952","P2T21_WT_1","T18_7",0
"6953","P2T21_WT_2","T18_7",1
"6954","P2T21_WT_3","T18_7",1
"6955","P2T21_C-F-_1","T18_7",1
"6956","P2T21_C-F-_2","T18_7",1
"6957","P2T21_C-F-_3","T18_7",1
"6958","P2T21_L-F-_1","T18_7",1
"6959","P2T21_L-F-_2","T18_7",1
"6960","P2T21_L-F-_3","T18_7",1
"6961","P2T21_L-C-_1","T18_7",0
"6962","P2T21_L-C-_2","T18_7",1
"6963","P2T21_L-C-_3","T18_7",1
"6964","P2T24_WT_1","T18_7",0
"6965","P2T24_WT_2","T18_7",0
"6966","P2T24_WT_3","T18_7",0
"6967","P2T24_C-F-_1","T18_7",0
"6968","P2T24_C-F-_2","T18_7",0
"6969","P2T24_C-F-_3","T18_7",0
"6970","P2T24_L-C-_1","T18_7",0
"6971","P2T24_L-C-_2","T18_7",0
"6972","P2T24_L-C-_3","T18_7",0
"6973","P2T3_WT_1","T18_8",0
"6974","P2T3_WT_2","T18_8",0
"6975","P2T3_WT_3","T18_8",0
"6976","P2T3_C-F-_1","T18_8",0
"6977","P2T3_C-F-_2","T18_8",0
"6978","P2T3_C-F-_3","T18_8",0
"6979","P2T3_L-F-_1","T18_8",0
"6980","P2T3_L-F-_2","T18_8",0
"6981","P2T3_L-F-_3","T18_8",0
"6982","P2T6_WT_1","T18_8",0
"6983","P2T6_WT_2","T18_8",0
"6984","P2T6_WT_3","T18_8",0
"6985","P2T6_C-F-_1","T18_8",0
"6986","P2T6_C-F-_2","T18_8",0
"6987","P2T6_C-F-_3","T18_8",0
"6988","P2T6_L-F-_1","T18_8",0
"6989","P2T6_L-F-_2","T18_8",0
"6990","P2T6_L-F-_3","T18_8",0
"6991","P2T9_WT_1","T18_8",0
"6992","P2T9_WT_2","T18_8",0
"6993","P2T9_WT_3","T18_8",0
"6994","P2T9_C-F-_1","T18_8",0
"6995","P2T9_C-F-_2","T18_8",0
"6996","P2T9_C-F-_3","T18_8",0
"6997","P2T9_L-F-_1","T18_8",0
"6998","P2T9_L-F-_2","T18_8",0
"6999","P2T9_L-F-_3","T18_8",0
"7000","P2T9_L-C-_1","T18_8",0
"7001","P2T9_L-C-_2","T18_8",0
"7002","P2T9_L-C-_3","T18_8",0
"7003","P2T12_WT_1","T18_8",0
"7004","P2T12_WT_2","T18_8",0
"7005","P2T12_WT_3","T18_8",0
"7006","P2T12_C-F-_1","T18_8",0
"7007","P2T12_C-F-_2","T18_8",0
"7008","P2T12_L-F-_1","T18_8",0
"7009","P2T12_L-F-_2","T18_8",0
"7010","P2T12_L-F-_3","T18_8",0
"7011","P2T12_L-C-_1","T18_8",0
"7012","P2T12_L-C-_2","T18_8",0
"7013","P2T12_L-C-_3","T18_8",0
"7014","P2T15_WT_1","T18_8",0
"7015","P2T15_WT_2","T18_8",0
"7016","P2T15_WT_3","T18_8",0
"7017","P2T15_C-F-_1","T18_8",0
"7018","P2T15_C-F-_2","T18_8",0
"7019","P2T15_C-F-_3","T18_8",0
"7020","P2T15_L-F-_1","T18_8",0
"7021","P2T15_L-F-_2","T18_8",0
"7022","P2T15_L-F-_3","T18_8",0
"7023","P2T15_L-C-_1","T18_8",0
"7024","P2T15_L-C-_2","T18_8",0
"7025","P2T15_L-C-_3","T18_8",0
"7026","P2T18_WT_1","T18_8",0
"7027","P2T18_WT_2","T18_8",0
"7028","P2T18_WT_3","T18_8",0
"7029","P2T18_C-F-_1","T18_8",0
"7030","P2T18_C-F-_2","T18_8",0
"7031","P2T18_C-F-_3","T18_8",0
"7032","P2T18_L-C-_1","T18_8",0
"7033","P2T18_L-C-_2","T18_8",0
"7034","P2T18_L-C-_3","T18_8",0
"7035","P2T21_WT_1","T18_8",0
"7036","P2T21_WT_2","T18_8",1
"7037","P2T21_WT_3","T18_8",1
"7038","P2T21_C-F-_1","T18_8",1
"7039","P2T21_C-F-_2","T18_8",1
"7040","P2T21_C-F-_3","T18_8",1
"7041","P2T21_L-F-_1","T18_8",1
"7042","P2T21_L-F-_2","T18_8",0
"7043","P2T21_L-F-_3","T18_8",0
"7044","P2T21_L-C-_1","T18_8",0
"7045","P2T21_L-C-_2","T18_8",1
"7046","P2T21_L-C-_3","T18_8",0
"7047","P2T24_WT_1","T18_8",0
"7048","P2T24_WT_2","T18_8",0
"7049","P2T24_WT_3","T18_8",0
"7050","P2T24_C-F-_1","T18_8",0
"7051","P2T24_C-F-_2","T18_8",0
"7052","P2T24_C-F-_3","T18_8",0
"7053","P2T24_L-C-_1","T18_8",0
"7054","P2T24_L-C-_2","T18_8",0
"7055","P2T24_L-C-_3","T18_8",0
"7056","P2T3_WT_1","T18_9",0
"7057","P2T3_WT_2","T18_9",0
"7058","P2T3_WT_3","T18_9",0
"7059","P2T3_C-F-_1","T18_9",0
"7060","P2T3_C-F-_2","T18_9",0
"7061","P2T3_C-F-_3","T18_9",0
"7062","P2T3_L-F-_1","T18_9",0
"7063","P2T3_L-F-_2","T18_9",0
"7064","P2T3_L-F-_3","T18_9",0
"7065","P2T6_WT_1","T18_9",0
"7066","P2T6_WT_2","T18_9",0
"7067","P2T6_WT_3","T18_9",0
"7068","P2T6_C-F-_1","T18_9",0
"7069","P2T6_C-F-_2","T18_9",0
"7070","P2T6_C-F-_3","T18_9",0
"7071","P2T6_L-F-_1","T18_9",0
"7072","P2T6_L-F-_2","T18_9",0
"7073","P2T6_L-F-_3","T18_9",0
"7074","P2T9_WT_1","T18_9",0
"7075","P2T9_WT_2","T18_9",0
"7076","P2T9_WT_3","T18_9",0
"7077","P2T9_C-F-_1","T18_9",0
"7078","P2T9_C-F-_2","T18_9",0
"7079","P2T9_C-F-_3","T18_9",0
"7080","P2T9_L-F-_1","T18_9",0
"7081","P2T9_L-F-_2","T18_9",0
"7082","P2T9_L-F-_3","T18_9",0
"7083","P2T9_L-C-_1","T18_9",0
"7084","P2T9_L-C-_2","T18_9",0
"7085","P2T9_L-C-_3","T18_9",0
"7086","P2T12_WT_1","T18_9",0
"7087","P2T12_WT_2","T18_9",0
"7088","P2T12_WT_3","T18_9",0
"7089","P2T12_C-F-_1","T18_9",0
"7090","P2T12_C-F-_2","T18_9",0
"7091","P2T12_L-F-_1","T18_9",0
"7092","P2T12_L-F-_2","T18_9",0
"7093","P2T12_L-F-_3","T18_9",0
"7094","P2T12_L-C-_1","T18_9",0
"7095","P2T12_L-C-_2","T18_9",0
"7096","P2T12_L-C-_3","T18_9",0
"7097","P2T15_WT_1","T18_9",0
"7098","P2T15_WT_2","T18_9",0
"7099","P2T15_WT_3","T18_9",0
"7100","P2T15_C-F-_1","T18_9",0
"7101","P2T15_C-F-_2","T18_9",0
"7102","P2T15_C-F-_3","T18_9",0
"7103","P2T15_L-F-_1","T18_9",0
"7104","P2T15_L-F-_2","T18_9",0
"7105","P2T15_L-F-_3","T18_9",0
"7106","P2T15_L-C-_1","T18_9",0
"7107","P2T15_L-C-_2","T18_9",0
"7108","P2T15_L-C-_3","T18_9",0
"7109","P2T18_WT_1","T18_9",0
"7110","P2T18_WT_2","T18_9",0
"7111","P2T18_WT_3","T18_9",0
"7112","P2T18_C-F-_1","T18_9",0
"7113","P2T18_C-F-_2","T18_9",0
"7114","P2T18_C-F-_3","T18_9",0
"7115","P2T18_L-C-_1","T18_9",0
"7116","P2T18_L-C-_2","T18_9",0
"7117","P2T18_L-C-_3","T18_9",0
"7118","P2T21_WT_1","T18_9",1
"7119","P2T21_WT_2","T18_9",1
"7120","P2T21_WT_3","T18_9",1
"7121","P2T21_C-F-_1","T18_9",1
"7122","P2T21_C-F-_2","T18_9",1
"7123","P2T21_C-F-_3","T18_9",1
"7124","P2T21_L-F-_1","T18_9",1
"7125","P2T21_L-F-_2","T18_9",1
"7126","P2T21_L-F-_3","T18_9",1
"7127","P2T21_L-C-_1","T18_9",1
"7128","P2T21_L-C-_2","T18_9",1
"7129","P2T21_L-C-_3","T18_9",1
"7130","P2T24_WT_1","T18_9",0
"7131","P2T24_WT_2","T18_9",0
"7132","P2T24_WT_3","T18_9",0
"7133","P2T24_C-F-_1","T18_9",0
"7134","P2T24_C-F-_2","T18_9",0
"7135","P2T24_C-F-_3","T18_9",0
"7136","P2T24_L-C-_1","T18_9",0
"7137","P2T24_L-C-_2","T18_9",0
"7138","P2T24_L-C-_3","T18_9",0
"7139","P2T3_WT_1","T18_10",0
"7140","P2T3_WT_2","T18_10",0
"7141","P2T3_WT_3","T18_10",0
"7142","P2T3_C-F-_1","T18_10",0
"7143","P2T3_C-F-_2","T18_10",0
"7144","P2T3_C-F-_3","T18_10",0
"7145","P2T3_L-F-_1","T18_10",0
"7146","P2T3_L-F-_2","T18_10",0
"7147","P2T3_L-F-_3","T18_10",0
"7148","P2T6_WT_1","T18_10",0
"7149","P2T6_WT_2","T18_10",0
"7150","P2T6_WT_3","T18_10",0
"7151","P2T6_C-F-_1","T18_10",0
"7152","P2T6_C-F-_2","T18_10",0
"7153","P2T6_C-F-_3","T18_10",0
"7154","P2T6_L-F-_1","T18_10",0
"7155","P2T6_L-F-_2","T18_10",0
"7156","P2T6_L-F-_3","T18_10",0
"7157","P2T9_WT_1","T18_10",0
"7158","P2T9_WT_2","T18_10",0
"7159","P2T9_WT_3","T18_10",0
"7160","P2T9_C-F-_1","T18_10",0
"7161","P2T9_C-F-_2","T18_10",0
"7162","P2T9_C-F-_3","T18_10",0
"7163","P2T9_L-F-_1","T18_10",0
"7164","P2T9_L-F-_2","T18_10",0
"7165","P2T9_L-F-_3","T18_10",0
"7166","P2T9_L-C-_1","T18_10",0
"7167","P2T9_L-C-_2","T18_10",0
"7168","P2T9_L-C-_3","T18_10",0
"7169","P2T12_WT_1","T18_10",0
"7170","P2T12_WT_2","T18_10",0
"7171","P2T12_WT_3","T18_10",0
"7172","P2T12_C-F-_1","T18_10",0
"7173","P2T12_C-F-_2","T18_10",0
"7174","P2T12_L-F-_1","T18_10",0
"7175","P2T12_L-F-_2","T18_10",0
"7176","P2T12_L-F-_3","T18_10",0
"7177","P2T12_L-C-_1","T18_10",0
"7178","P2T12_L-C-_2","T18_10",0
"7179","P2T12_L-C-_3","T18_10",0
"7180","P2T15_WT_1","T18_10",0
"7181","P2T15_WT_2","T18_10",0
"7182","P2T15_WT_3","T18_10",0
"7183","P2T15_C-F-_1","T18_10",0
"7184","P2T15_C-F-_2","T18_10",0
"7185","P2T15_C-F-_3","T18_10",0
"7186","P2T15_L-F-_1","T18_10",0
"7187","P2T15_L-F-_2","T18_10",0
"7188","P2T15_L-F-_3","T18_10",0
"7189","P2T15_L-C-_1","T18_10",0
"7190","P2T15_L-C-_2","T18_10",0
"7191","P2T15_L-C-_3","T18_10",0
"7192","P2T18_WT_1","T18_10",0
"7193","P2T18_WT_2","T18_10",0
"7194","P2T18_WT_3","T18_10",0
"7195","P2T18_C-F-_1","T18_10",0
"7196","P2T18_C-F-_2","T18_10",0
"7197","P2T18_C-F-_3","T18_10",0
"7198","P2T18_L-C-_1","T18_10",1
"7199","P2T18_L-C-_2","T18_10",1
"7200","P2T18_L-C-_3","T18_10",0
"7201","P2T21_WT_1","T18_10",0
"7202","P2T21_WT_2","T18_10",0
"7203","P2T21_WT_3","T18_10",0
"7204","P2T21_C-F-_1","T18_10",1
"7205","P2T21_C-F-_2","T18_10",1
"7206","P2T21_C-F-_3","T18_10",1
"7207","P2T21_L-F-_1","T18_10",1
"7208","P2T21_L-F-_2","T18_10",1
"7209","P2T21_L-F-_3","T18_10",1
"7210","P2T21_L-C-_1","T18_10",0
"7211","P2T21_L-C-_2","T18_10",0
"7212","P2T21_L-C-_3","T18_10",0
"7213","P2T24_WT_1","T18_10",0
"7214","P2T24_WT_2","T18_10",1
"7215","P2T24_WT_3","T18_10",1
"7216","P2T24_C-F-_1","T18_10",0
"7217","P2T24_C-F-_2","T18_10",0
"7218","P2T24_C-F-_3","T18_10",0
"7219","P2T24_L-C-_1","T18_10",1
"7220","P2T24_L-C-_2","T18_10",1
"7221","P2T24_L-C-_3","T18_10",1
"7222","P2T3_WT_1","T18_11",0
"7223","P2T3_WT_2","T18_11",0
"7224","P2T3_WT_3","T18_11",0
"7225","P2T3_C-F-_1","T18_11",0
"7226","P2T3_C-F-_2","T18_11",0
"7227","P2T3_C-F-_3","T18_11",0
"7228","P2T3_L-F-_1","T18_11",0
"7229","P2T3_L-F-_2","T18_11",0
"7230","P2T3_L-F-_3","T18_11",0
"7231","P2T6_WT_1","T18_11",0
"7232","P2T6_WT_2","T18_11",0
"7233","P2T6_WT_3","T18_11",0
"7234","P2T6_C-F-_1","T18_11",0
"7235","P2T6_C-F-_2","T18_11",0
"7236","P2T6_C-F-_3","T18_11",0
"7237","P2T6_L-F-_1","T18_11",0
"7238","P2T6_L-F-_2","T18_11",0
"7239","P2T6_L-F-_3","T18_11",0
"7240","P2T9_WT_1","T18_11",0
"7241","P2T9_WT_2","T18_11",0
"7242","P2T9_WT_3","T18_11",0
"7243","P2T9_C-F-_1","T18_11",0
"7244","P2T9_C-F-_2","T18_11",0
"7245","P2T9_C-F-_3","T18_11",0
"7246","P2T9_L-F-_1","T18_11",0
"7247","P2T9_L-F-_2","T18_11",0
"7248","P2T9_L-F-_3","T18_11",0
"7249","P2T9_L-C-_1","T18_11",0
"7250","P2T9_L-C-_2","T18_11",0
"7251","P2T9_L-C-_3","T18_11",0
"7252","P2T12_WT_1","T18_11",0
"7253","P2T12_WT_2","T18_11",0
"7254","P2T12_WT_3","T18_11",0
"7255","P2T12_C-F-_1","T18_11",0
"7256","P2T12_C-F-_2","T18_11",0
"7257","P2T12_L-F-_1","T18_11",1
"7258","P2T12_L-F-_2","T18_11",1
"7259","P2T12_L-F-_3","T18_11",0
"7260","P2T12_L-C-_1","T18_11",0
"7261","P2T12_L-C-_2","T18_11",1
"7262","P2T12_L-C-_3","T18_11",1
"7263","P2T15_WT_1","T18_11",0
"7264","P2T15_WT_2","T18_11",0
"7265","P2T15_WT_3","T18_11",0
"7266","P2T15_C-F-_1","T18_11",0
"7267","P2T15_C-F-_2","T18_11",0
"7268","P2T15_C-F-_3","T18_11",0
"7269","P2T15_L-F-_1","T18_11",0
"7270","P2T15_L-F-_2","T18_11",0
"7271","P2T15_L-F-_3","T18_11",0
"7272","P2T15_L-C-_1","T18_11",1
"7273","P2T15_L-C-_2","T18_11",1
"7274","P2T15_L-C-_3","T18_11",1
"7275","P2T18_WT_1","T18_11",0
"7276","P2T18_WT_2","T18_11",0
"7277","P2T18_WT_3","T18_11",0
"7278","P2T18_C-F-_1","T18_11",0
"7279","P2T18_C-F-_2","T18_11",0
"7280","P2T18_C-F-_3","T18_11",0
"7281","P2T18_L-C-_1","T18_11",0
"7282","P2T18_L-C-_2","T18_11",0
"7283","P2T18_L-C-_3","T18_11",0
"7284","P2T21_WT_1","T18_11",1
"7285","P2T21_WT_2","T18_11",0
"7286","P2T21_WT_3","T18_11",0
"7287","P2T21_C-F-_1","T18_11",1
"7288","P2T21_C-F-_2","T18_11",1
"7289","P2T21_C-F-_3","T18_11",1
"7290","P2T21_L-F-_1","T18_11",1
"7291","P2T21_L-F-_2","T18_11",1
"7292","P2T21_L-F-_3","T18_11",1
"7293","P2T21_L-C-_1","T18_11",0
"7294","P2T21_L-C-_2","T18_11",0
"7295","P2T21_L-C-_3","T18_11",0
"7296","P2T24_WT_1","T18_11",0
"7297","P2T24_WT_2","T18_11",1
"7298","P2T24_WT_3","T18_11",1
"7299","P2T24_C-F-_1","T18_11",0
"7300","P2T24_C-F-_2","T18_11",0
"7301","P2T24_C-F-_3","T18_11",0
"7302","P2T24_L-C-_1","T18_11",1
"7303","P2T24_L-C-_2","T18_11",1
"7304","P2T24_L-C-_3","T18_11",1
"7305","P2T3_WT_1","T18_12",0
"7306","P2T3_WT_2","T18_12",0
"7307","P2T3_WT_3","T18_12",0
"7308","P2T3_C-F-_1","T18_12",0
"7309","P2T3_C-F-_2","T18_12",0
"7310","P2T3_C-F-_3","T18_12",0
"7311","P2T3_L-F-_1","T18_12",0
"7312","P2T3_L-F-_2","T18_12",0
"7313","P2T3_L-F-_3","T18_12",0
"7314","P2T6_WT_1","T18_12",0
"7315","P2T6_WT_2","T18_12",0
"7316","P2T6_WT_3","T18_12",0
"7317","P2T6_C-F-_1","T18_12",0
"7318","P2T6_C-F-_2","T18_12",0
"7319","P2T6_C-F-_3","T18_12",0
"7320","P2T6_L-F-_1","T18_12",0
"7321","P2T6_L-F-_2","T18_12",0
"7322","P2T6_L-F-_3","T18_12",0
"7323","P2T9_WT_1","T18_12",0
"7324","P2T9_WT_2","T18_12",0
"7325","P2T9_WT_3","T18_12",0
"7326","P2T9_C-F-_1","T18_12",0
"7327","P2T9_C-F-_2","T18_12",0
"7328","P2T9_C-F-_3","T18_12",0
"7329","P2T9_L-F-_1","T18_12",0
"7330","P2T9_L-F-_2","T18_12",0
"7331","P2T9_L-F-_3","T18_12",0
"7332","P2T9_L-C-_1","T18_12",0
"7333","P2T9_L-C-_2","T18_12",0
"7334","P2T9_L-C-_3","T18_12",0
"7335","P2T12_WT_1","T18_12",0
"7336","P2T12_WT_2","T18_12",0
"7337","P2T12_WT_3","T18_12",0
"7338","P2T12_C-F-_1","T18_12",0
"7339","P2T12_C-F-_2","T18_12",0
"7340","P2T12_L-F-_1","T18_12",1
"7341","P2T12_L-F-_2","T18_12",1
"7342","P2T12_L-F-_3","T18_12",0
"7343","P2T12_L-C-_1","T18_12",0
"7344","P2T12_L-C-_2","T18_12",1
"7345","P2T12_L-C-_3","T18_12",1
"7346","P2T15_WT_1","T18_12",0
"7347","P2T15_WT_2","T18_12",0
"7348","P2T15_WT_3","T18_12",0
"7349","P2T15_C-F-_1","T18_12",0
"7350","P2T15_C-F-_2","T18_12",0
"7351","P2T15_C-F-_3","T18_12",0
"7352","P2T15_L-F-_1","T18_12",0
"7353","P2T15_L-F-_2","T18_12",0
"7354","P2T15_L-F-_3","T18_12",0
"7355","P2T15_L-C-_1","T18_12",1
"7356","P2T15_L-C-_2","T18_12",1
"7357","P2T15_L-C-_3","T18_12",1
"7358","P2T18_WT_1","T18_12",0
"7359","P2T18_WT_2","T18_12",0
"7360","P2T18_WT_3","T18_12",0
"7361","P2T18_C-F-_1","T18_12",0
"7362","P2T18_C-F-_2","T18_12",0
"7363","P2T18_C-F-_3","T18_12",0
"7364","P2T18_L-C-_1","T18_12",0
"7365","P2T18_L-C-_2","T18_12",0
"7366","P2T18_L-C-_3","T18_12",0
"7367","P2T21_WT_1","T18_12",1
"7368","P2T21_WT_2","T18_12",0
"7369","P2T21_WT_3","T18_12",0
"7370","P2T21_C-F-_1","T18_12",1
"7371","P2T21_C-F-_2","T18_12",1
"7372","P2T21_C-F-_3","T18_12",1
